5     1  0  -279.0411  -282.8184       2  0  -95.7413  -101.4768       3  0  -77.94326  -84.17797       4  0  -76.51468  -83.47483       5  0  -75.98368  -83.29955       1  0  -279.0411  -282.8184       2  0  -95.7413  -101.4768       3  0  -77.94326  -84.17797       4  0  -76.51468  -83.47483       5  0  -75.98368  -83.29955       2  1  -91.86869  -97.48682       3  1  -77.16845  -83.5278       4  1  -76.30723  -83.38426       5  1  -75.87825  -83.24054       2  1  -91.86869  -97.48682       3  1  -77.16845  -83.5278       4  1  -76.30723  -83.38426       5  1  -75.87825  -83.24054       3  2  -76.33924  -83.36044       4  2  -75.93217  -83.22145       5  2  -75.67839  -83.08698       3  2  -76.33924  -83.36044       4  2  -75.93217  -83.22145       5  2  -75.67839  -83.08698       4  3  -75.96506  -83.27858       5  3  -75.68671  -83.15164       4  3  -75.96506  -83.27858       5  3  -75.68671  -83.15164       5  4  -75.73396  -83.20336       5  4  -75.73396  -83.20336       

6     1  0  -282.8184  -286.5341       2  0  -101.4768  -106.3841       3  0  -84.17797  -89.10284       4  0  -83.47483  -88.79036       5  0  -83.29955  -88.65362       1  0  -282.8184  -286.5341       2  0  -101.4768  -106.3841       3  0  -84.17797  -89.10284       4  0  -83.47483  -88.79036       5  0  -83.29955  -88.65362       2  1  -97.48682  -102.334       3  1  -83.5278  -88.78005       4  1  -83.38426  -88.63815       5  1  -83.24054  -88.472       2  1  -97.48682  -102.334       3  1  -83.5278  -88.78005       4  1  -83.38426  -88.63815       5  1  -83.24054  -88.472       3  2  -83.36044  -88.76025       4  2  -83.22145  -88.60806       5  2  -83.08698  -88.41985       3  2  -83.36044  -88.76025       4  2  -83.22145  -88.60806       5  2  -83.08698  -88.41985       4  3  -83.27858  -88.73213       5  3  -83.15164  -88.56704       4  3  -83.27858  -88.73213       5  3  -83.15164  -88.56704       5  4  -83.20336  -88.6967       5  4  -83.20336  -88.6967       

7     1  0  -286.5341  -290.426       2  0  -106.3841  -110.9791       3  0  -89.10284  -93.4162       4  0  -88.79036  -92.07992       5  0  -88.65362  -91.88176       1  0  -286.5341  -290.426       2  0  -106.3841  -110.9791       3  0  -89.10284  -93.4162       4  0  -88.79036  -92.07992       5  0  -88.65362  -91.88176       2  1  -102.334  -106.9015       3  1  -88.78005  -92.53186       4  1  -88.63815  -92.07246       5  1  -88.472  -91.86698       2  1  -102.334  -106.9015       3  1  -88.78005  -92.53186       4  1  -88.63815  -92.07246       5  1  -88.472  -91.86698       3  2  -88.76025  -92.0577       4  2  -88.60806  -91.84181       5  2  -88.41985  -91.65619       3  2  -88.76025  -92.0577       4  2  -88.60806  -91.84181       5  2  -88.41985  -91.65619       4  3  -88.73213  -92.03587       5  3  -88.56704  -91.80675       4  3  -88.73213  -92.03587       5  3  -88.56704  -91.80675       5  4  -88.6967  -92.00727       5  4  -88.6967  -92.00727       

8     1  0  -290.426  -291.3359       2  0  -110.9791  -112.5635       3  0  -93.4162  -95.43105       4  0  -92.07992  -94.58928       5  0  -91.88176  -94.33186       1  0  -290.426  -291.3359       2  0  -110.9791  -112.5635       3  0  -93.4162  -95.43105       4  0  -92.07992  -94.58928       5  0  -91.88176  -94.33186       2  1  -106.9015  -108.4458       3  1  -92.53186  -94.61345       4  1  -92.07246  -94.58255       5  1  -91.86698  -94.32016       2  1  -106.9015  -108.4458       3  1  -92.53186  -94.61345       4  1  -92.07246  -94.58255       5  1  -91.86698  -94.32016       3  2  -92.0577  -94.56917       4  2  -91.84181  -94.29866       5  2  -91.65619  -94.09441       3  2  -92.0577  -94.56917       4  2  -91.84181  -94.29866       5  2  -91.65619  -94.09441       4  3  -92.03587  -94.54924       5  3  -91.80675  -94.26779       4  3  -92.03587  -94.54924       5  3  -91.80675  -94.26779       5  4  -92.00727  -94.52291       5  4  -92.00727  -94.52291       

9     1  0  -291.3359  -292.3019       2  0  -112.5635  -113.9048       3  0  -95.43105  -96.93815       4  0  -94.58928  -96.3956       5  0  -94.33186  -96.10369       1  0  -291.3359  -292.3019       2  0  -112.5635  -113.9048       3  0  -95.43105  -96.93815       4  0  -94.58928  -96.3956       5  0  -94.33186  -96.10369       2  1  -108.4458  -109.7695       3  1  -94.61345  -96.38922       4  1  -94.58255  -96.16832       5  1  -94.32016  -96.09266       2  1  -108.4458  -109.7695       3  1  -94.61345  -96.38922       4  1  -94.58255  -96.16832       5  1  -94.32016  -96.09266       3  2  -94.56917  -96.37651       4  2  -94.29866  -96.07279       5  2  -94.09441  -95.86888       3  2  -94.56917  -96.37651       4  2  -94.29866  -96.07279       5  2  -94.09441  -95.86888       4  3  -94.54924  -96.35754       5  3  -94.26779  -96.04375       4  3  -94.54924  -96.35754       5  3  -94.26779  -96.04375       5  4  -94.52291  -96.3324       5  4  -94.52291  -96.3324       

10     1  0  -292.3019  -294.6484       2  0  -113.9048  -116.3337       3  0  -96.93815  -98.96721       4  0  -96.3956  -97.12359       5  0  -96.10369  -97.1199       1  0  -292.3019  -294.6484       2  0  -113.9048  -116.3337       3  0  -96.93815  -98.96721       4  0  -96.3956  -97.12359       5  0  -96.10369  -97.1199       2  1  -109.7695  -112.2055       3  1  -96.38922  -98.07258       4  1  -96.16832  -97.11733       5  1  -96.09266  -96.95123       2  1  -109.7695  -112.2055       3  1  -96.38922  -98.07258       4  1  -96.16832  -97.11733       5  1  -96.09266  -96.95123       3  2  -96.37651  -97.10505       4  2  -96.07279  -96.97838       5  2  -95.86888  -96.79427       3  2  -96.37651  -97.10505       4  2  -96.07279  -96.97838       5  2  -95.86888  -96.79427       4  3  -96.35754  -97.08671       5  3  -96.04375  -96.76418       4  3  -96.35754  -97.08671       5  3  -96.04375  -96.76418       5  4  -96.3324  -97.06239       5  4  -96.3324  -97.06239       

11     1  0  -294.6484  -294.147       2  0  -116.3337  -116.1258       3  0  -98.96721  -99.1455       4  0  -97.12359  -98.35138       5  0  -97.1199  -98.03706       1  0  -294.6484  -294.147       2  0  -116.3337  -116.1258       3  0  -98.96721  -99.1455       4  0  -97.12359  -98.35138       5  0  -97.1199  -98.03706       2  1  -112.2055  -111.9767       3  1  -98.07258  -98.34541       4  1  -97.11733  -98.3325       5  1  -96.95123  -98.02456       2  1  -112.2055  -111.9767       3  1  -98.07258  -98.34541       4  1  -97.11733  -98.3325       5  1  -96.95123  -98.02456       3  2  -97.10505  -98.3335       4  2  -96.97838  -98.00483       5  2  -96.79427  -97.84774       3  2  -97.10505  -98.3335       4  2  -96.97838  -98.00483       5  2  -96.79427  -97.84774       4  3  -97.08671  -98.31571       5  3  -96.76418  -97.97704       4  3  -97.08671  -98.31571       5  3  -96.76418  -97.97704       5  4  -97.06239  -98.29209       5  4  -97.06239  -98.29209       

12     1  0  -294.147  -295.9562       2  0  -116.1258  -117.8894       3  0  -99.1455  -100.5254       4  0  -98.35138  -98.55258       5  0  -98.03706  -98.43845       1  0  -294.147  -295.9562       2  0  -116.1258  -117.8894       3  0  -99.1455  -100.5254       4  0  -98.35138  -98.55258       5  0  -98.03706  -98.43845       2  1  -111.9767  -113.7528       3  1  -98.34541  -99.61708       4  1  -98.3325  -98.43267       5  1  -98.02456  -98.37204       2  1  -111.9767  -113.7528       3  1  -98.34541  -99.61708       4  1  -98.3325  -98.43267       5  1  -98.02456  -98.37204       3  2  -98.3335  -98.45742       4  2  -98.00483  -98.42111       5  2  -97.84774  -98.11419       3  2  -98.3335  -98.45742       4  2  -98.00483  -98.42111       5  2  -97.84774  -98.11419       4  3  -98.31571  -98.40385       5  3  -97.97704  -98.07224       4  3  -98.31571  -98.40385       5  3  -97.97704  -98.07224       5  4  -98.29209  -98.38093       5  4  -98.29209  -98.38093       

13     1  0  -295.9562  -294.3177       2  0  -117.8894  -116.4801       3  0  -100.5254  -99.66571       4  0  -98.55258  -99.20602       5  0  -98.43845  -98.96991       1  0  -295.9562  -294.3177       2  0  -117.8894  -116.4801       3  0  -100.5254  -99.66571       4  0  -98.55258  -99.20602       5  0  -98.43845  -98.96991       2  1  -113.7528  -112.3234       3  1  -99.61708  -99.20006       4  1  -98.43267  -98.96072       5  1  -98.37204  -98.92985       2  1  -113.7528  -112.3234       3  1  -99.61708  -99.20006       4  1  -98.43267  -98.96072       5  1  -98.37204  -98.92985       3  2  -98.45742  -99.1882       4  2  -98.42111  -98.93111       5  2  -98.11419  -98.80072       3  2  -98.45742  -99.1882       4  2  -98.42111  -98.93111       5  2  -98.11419  -98.80072       4  3  -98.40385  -99.17052       5  3  -98.07224  -98.90008       4  3  -98.40385  -99.17052       5  3  -98.07224  -98.90008       5  4  -98.38093  -99.14713       5  4  -98.38093  -99.14713       

14     1  0  -294.3177  -296.1163       2  0  -116.4801  -118.1612       3  0  -99.66571  -100.8829       4  0  -99.20602  -99.1372       5  0  -98.96991  -99.13561       1  0  -294.3177  -296.1163       2  0  -116.4801  -118.1612       3  0  -99.66571  -100.8829       4  0  -99.20602  -99.1372       5  0  -98.96991  -99.13561       2  1  -112.3234  -114.0208       3  1  -99.20006  -99.99201       4  1  -98.96072  -99.13086       5  1  -98.92985  -98.99722       2  1  -112.3234  -114.0208       3  1  -99.20006  -99.99201       4  1  -98.96072  -99.13086       5  1  -98.92985  -98.99722       3  2  -99.1882  -99.11968       4  2  -98.93111  -98.96403       5  2  -98.80072  -98.84503       3  2  -99.1882  -99.11968       4  2  -98.93111  -98.96403       5  2  -98.80072  -98.84503       4  3  -99.17052  -99.10299       5  3  -98.90008  -98.81895       4  3  -99.17052  -99.10299       5  3  -98.90008  -98.81895       5  4  -99.14713  -99.08086       5  4  -99.14713  -99.08086       

15     1  0  -296.1163  -295.2444       2  0  -118.1612  -117.4514       3  0  -100.8829  -100.5125       4  0  -99.1372  -99.8022       5  0  -99.13561  -99.52319       1  0  -296.1163  -295.2444       2  0  -118.1612  -117.4514       3  0  -100.8829  -100.5125       4  0  -99.1372  -99.8022       5  0  -99.13561  -99.52319       2  1  -114.0208  -113.296       3  1  -99.99201  -99.79689       4  1  -99.13086  -99.70314       5  1  -98.99722  -99.51411       2  1  -114.0208  -113.296       3  1  -99.99201  -99.79689       4  1  -99.13086  -99.70314       5  1  -98.99722  -99.51411       3  2  -99.11968  -99.7863       4  2  -98.96403  -99.49828       5  2  -98.84503  -99.35589       3  2  -99.11968  -99.7863       4  2  -98.96403  -99.49828       5  2  -98.84503  -99.35589       4  3  -99.10299  -99.77048       5  3  -98.81895  -99.47583       4  3  -99.10299  -99.77048       5  3  -98.81895  -99.47583       5  4  -99.08086  -99.74949       5  4  -99.08086  -99.74949       

16     1  0  -295.2444  -296.7549       2  0  -117.4514  -118.8366       3  0  -100.5125  -101.4973       4  0  -99.8022  -99.55444       5  0  -99.52319  -99.45847       1  0  -295.2444  -296.7549       2  0  -117.4514  -118.8366       3  0  -100.5125  -101.4973       4  0  -99.8022  -99.55444       5  0  -99.52319  -99.45847       2  1  -113.296  -114.6965       3  1  -99.79689  -100.589       4  1  -99.70314  -99.45348       5  1  -99.51411  -99.38785       2  1  -113.296  -114.6965       3  1  -99.79689  -100.589       4  1  -99.70314  -99.45348       5  1  -99.51411  -99.38785       3  2  -99.7863  -99.44351       4  2  -99.49828  -99.44154       5  2  -99.35589  -99.17188       3  2  -99.7863  -99.44351       4  2  -99.49828  -99.44154       5  2  -99.35589  -99.17188       4  3  -99.77048  -99.42859       5  3  -99.47583  -99.14988       4  3  -99.77048  -99.42859       5  3  -99.47583  -99.14988       5  4  -99.74949  -99.40881       5  4  -99.74949  -99.40881       

17     1  0  -296.7549  -295.6044       2  0  -118.8366  -117.8542       3  0  -101.4973  -100.9058       4  0  -99.55444  -99.98853       5  0  -99.45847  -99.73598       1  0  -296.7549  -295.6044       2  0  -118.8366  -117.8542       3  0  -101.4973  -100.9058       4  0  -99.55444  -99.98853       5  0  -99.45847  -99.73598       2  1  -114.6965  -113.6972       3  1  -100.589  -100.0798       4  1  -99.45348  -99.98384       5  1  -99.38785  -99.72989       2  1  -114.6965  -113.6972       3  1  -100.589  -100.0798       4  1  -99.45348  -99.98384       5  1  -99.38785  -99.72989       3  2  -99.44351  -99.97449       4  2  -99.44154  -99.71859       5  2  -99.17188  -99.5728       3  2  -99.44351  -99.97449       4  2  -99.44154  -99.71859       5  2  -99.17188  -99.5728       4  3  -99.42859  -99.96052       5  3  -99.14988  -99.70214       4  3  -99.42859  -99.96052       5  3  -99.14988  -99.70214       5  4  -99.40881  -99.94199       5  4  -99.40881  -99.94199       

18     1  0  -295.6044  -295.3633       2  0  -117.8542  -117.6345       3  0  -100.9058  -100.7855       4  0  -99.98853  -100.1401       5  0  -99.73598  -99.90609       1  0  -295.6044  -295.3633       2  0  -117.8542  -117.6345       3  0  -100.9058  -100.7855       4  0  -99.98853  -100.1401       5  0  -99.73598  -99.90609       2  1  -113.6972  -113.4757       3  1  -100.0798  -100.1357       4  1  -99.98384  -100.0113       5  1  -99.72989  -99.90098       2  1  -113.6972  -113.4757       3  1  -100.0798  -100.1357       4  1  -99.98384  -100.0113       5  1  -99.72989  -99.90098       3  2  -99.97449  -100.1271       4  2  -99.71859  -99.89098       5  2  -99.5728  -99.72189       3  2  -99.97449  -100.1271       4  2  -99.71859  -99.89098       5  2  -99.5728  -99.72189       4  3  -99.96052  -100.1141       5  3  -99.70214  -99.87619       4  3  -99.96052  -100.1141       5  3  -99.70214  -99.87619       5  4  -99.94199  -100.0969       5  4  -99.94199  -100.0969       

19     1  0  -295.3633  -296.8828       2  0  -117.6345  -119.0019       3  0  -100.7855  -101.7089       4  0  -100.1401  -99.86188       5  0  -99.90609  -99.68836       1  0  -295.3633  -296.8828       2  0  -117.6345  -119.0019       3  0  -100.7855  -101.7089       4  0  -100.1401  -99.86188       5  0  -99.90609  -99.68836       2  1  -113.4757  -114.8602       3  1  -100.1357  -100.8112       4  1  -100.0113  -99.69871       5  1  -99.90098  -99.68433       2  1  -113.4757  -114.8602       3  1  -100.1357  -100.8112       4  1  -100.0113  -99.69871       5  1  -99.90098  -99.68433       3  2  -100.1271  -99.71708       4  2  -99.89098  -99.67629       5  2  -99.72189  -99.44882       3  2  -100.1271  -99.71708       4  2  -99.89098  -99.67629       5  2  -99.72189  -99.44882       4  3  -100.1141  -99.66426       5  3  -99.87619  -99.43407       4  3  -100.1141  -99.66426       5  3  -99.87619  -99.43407       5  4  -100.0969  -99.6483       5  4  -100.0969  -99.6483       

20     1  0  -296.8828  -295.1468       2  0  -119.0019  -117.4169       3  0  -101.7089  -100.5877       4  0  -99.86188  -100.1286       5  0  -99.68836  -99.9391       1  0  -296.8828  -295.1468       2  0  -119.0019  -117.4169       3  0  -101.7089  -100.5877       4  0  -99.86188  -100.1286       5  0  -99.68836  -99.9391       2  1  -114.8602  -113.259       3  1  -100.8112  -100.1245       4  1  -99.69871  -99.93284       5  1  -99.68433  -99.88182       2  1  -114.8602  -113.259       3  1  -100.8112  -100.1245       4  1  -99.69871  -99.93284       5  1  -99.68433  -99.88182       3  2  -99.71708  -100.1163       4  2  -99.67629  -99.92109       5  2  -99.44882  -99.81123       3  2  -99.71708  -100.1163       4  2  -99.67629  -99.92109       5  2  -99.44882  -99.81123       4  3  -99.66426  -100.104       5  3  -99.43407  -99.90473       4  3  -99.66426  -100.104       5  3  -99.43407  -99.90473       5  4  -99.6483  -100.0877       5  4  -99.6483  -100.0877       

21     1  0  -295.1468  -296.7444       2  0  -117.4169  -118.8614       3  0  -100.5877  -101.5748       4  0  -100.1286  -99.83657       5  0  -99.9391  -99.73476       1  0  -295.1468  -296.7444       2  0  -117.4169  -118.8614       3  0  -100.5877  -101.5748       4  0  -100.1286  -99.83657       5  0  -99.9391  -99.73476       2  1  -113.259  -114.7204       3  1  -100.1245  -100.6818       4  1  -99.93284  -99.73093       5  1  -99.88182  -99.70349       2  1  -113.259  -114.7204       3  1  -100.1245  -100.6818       4  1  -99.93284  -99.73093       5  1  -99.88182  -99.70349       3  2  -100.1163  -99.72329       4  2  -99.92109  -99.6609       5  2  -99.81123  -99.51103       3  2  -100.1163  -99.72329       4  2  -99.92109  -99.6609       5  2  -99.81123  -99.51103       4  3  -100.104  -99.71186       5  3  -99.90473  -99.49519       4  3  -100.104  -99.71186       5  3  -99.90473  -99.49519       5  4  -100.0877  -99.6967       5  4  -100.0877  -99.6967       

22     1  0  -296.7444  -295.6999       2  0  -118.8614  -117.9566       3  0  -101.5748  -101.0132       4  0  -99.83657  -100.212       5  0  -99.73476  -99.98575       1  0  -296.7444  -295.6999       2  0  -118.8614  -117.9566       3  0  -101.5748  -101.0132       4  0  -99.83657  -100.212       5  0  -99.73476  -99.98575       2  1  -114.7204  -113.8007       3  1  -100.6818  -100.2084       4  1  -99.73093  -100.2023       5  1  -99.70349  -99.97951       2  1  -114.7204  -113.8007       3  1  -100.6818  -100.2084       4  1  -99.73093  -100.2023       5  1  -99.70349  -99.97951       3  2  -99.72329  -100.201       4  2  -99.6609  -99.96914       5  2  -99.51103  -99.86087       3  2  -99.72329  -100.201       4  2  -99.6609  -99.96914       5  2  -99.51103  -99.86087       4  3  -99.71186  -100.19       5  3  -99.49519  -99.95412       4  3  -99.71186  -100.19       5  3  -99.49519  -99.95412       5  4  -99.6967  -100.1755       5  4  -99.6967  -100.1755       

23     1  0  -295.6999  -296.0517       2  0  -117.9566  -118.2663       3  0  -101.0132  -101.2414       4  0  -100.212  -100.2362       5  0  -99.98575  -100.062       1  0  -295.6999  -296.0517       2  0  -117.9566  -118.2663       3  0  -101.0132  -101.2414       4  0  -100.212  -100.2362       5  0  -99.98575  -100.062       2  1  -113.8007  -114.1151       3  1  -100.2084  -100.4127       4  1  -100.2023  -100.2326       5  1  -99.97951  -99.9986       2  1  -113.8007  -114.1151       3  1  -100.2084  -100.4127       4  1  -100.2023  -100.2326       5  1  -99.97951  -99.9986       3  2  -100.201  -100.2255       4  2  -99.96914  -99.9793       5  2  -99.86087  -99.93074       3  2  -100.201  -100.2255       4  2  -99.96914  -99.9793       5  2  -99.86087  -99.93074       4  3  -100.19  -100.2148       5  3  -99.95412  -99.96376       4  3  -100.19  -100.2148       5  3  -99.95412  -99.96376       5  4  -100.1755  -100.2006       5  4  -100.1755  -100.2006       

24     1  0  -296.0517  -295.6782       2  0  -118.2663  -117.9324       3  0  -101.2414  -101.0363       4  0  -100.2362  -100.2843       5  0  -100.062  -100.1097       1  0  -296.0517  -295.6782       2  0  -118.2663  -117.9324       3  0  -101.2414  -101.0363       4  0  -100.2362  -100.2843       5  0  -100.062  -100.1097       2  1  -114.1151  -113.777       3  1  -100.4127  -100.2808       4  1  -100.2326  -100.2628       5  1  -99.9986  -100.0425       2  1  -114.1151  -113.777       3  1  -100.4127  -100.2808       4  1  -100.2326  -100.2628       5  1  -99.9986  -100.0425       3  2  -100.2255  -100.2737       4  2  -99.9793  -100.0177       5  2  -99.93074  -99.98551       3  2  -100.2255  -100.2737       4  2  -99.9793  -100.0177       5  2  -99.93074  -99.98551       4  3  -100.2148  -100.2632       5  3  -99.96376  -100.0014       4  3  -100.2148  -100.2632       5  3  -99.96376  -100.0014       5  4  -100.2006  -100.2493       5  4  -100.2006  -100.2493       

25     1  0  -295.6782  -297.1201       2  0  -117.9324  -119.2308       3  0  -101.0363  -101.9087       4  0  -100.2843  -100.0715       5  0  -100.1097  -99.73577       1  0  -295.6782  -297.1201       2  0  -117.9324  -119.2308       3  0  -101.0363  -101.9087       4  0  -100.2843  -100.0715       5  0  -100.1097  -99.73577       2  1  -113.777  -115.0911       3  1  -100.2808  -101.0094       4  1  -100.2628  -99.91354       5  1  -100.0425  -99.7323       2  1  -113.777  -115.0911       3  1  -100.2808  -101.0094       4  1  -100.2628  -99.91354       5  1  -100.0425  -99.7323       3  2  -100.2737  -99.9202       4  2  -100.0177  -99.72536       5  2  -99.98551  -99.64221       3  2  -100.2737  -99.9202       4  2  -100.0177  -99.72536       5  2  -99.98551  -99.64221       4  3  -100.2632  -99.71497       5  3  -100.0014  -99.58818       4  3  -100.2632  -99.71497       5  3  -100.0014  -99.58818       5  4  -100.2493  -99.70116       5  4  -100.2493  -99.70116       

26     1  0  -297.1201  -295.3261       2  0  -119.2308  -117.593       3  0  -101.9087  -100.7405       4  0  -100.0715  -100.1579       5  0  -99.73577  -100.0495       1  0  -297.1201  -295.3261       2  0  -119.2308  -117.593       3  0  -101.9087  -100.7405       4  0  -100.0715  -100.1579       5  0  -99.73577  -100.0495       2  1  -115.0911  -113.4362       3  1  -101.0094  -100.1543       4  1  -99.91354  -100.04       5  1  -99.7323  -99.97818       2  1  -115.0911  -113.4362       3  1  -101.0094  -100.1543       4  1  -99.91354  -100.04       5  1  -99.7323  -99.97818       3  2  -99.9202  -100.147       4  2  -99.72536  -99.9753       5  2  -99.64221  -99.92927       3  2  -99.9202  -100.147       4  2  -99.72536  -99.9753       5  2  -99.64221  -99.92927       4  3  -99.71497  -100.1361       5  3  -99.58818  -99.94003       4  3  -99.71497  -100.1361       5  3  -99.58818  -99.94003       5  4  -99.70116  -100.1217       5  4  -99.70116  -100.1217       

27     1  0  -295.3261  -296.8799       2  0  -117.593  -118.9962       3  0  -100.7405  -101.696       4  0  -100.1579  -99.95541       5  0  -100.0495  -99.73962       1  0  -295.3261  -296.8799       2  0  -117.593  -118.9962       3  0  -100.7405  -101.696       4  0  -100.1579  -99.95541       5  0  -100.0495  -99.73962       2  1  -113.4362  -114.8558       3  1  -100.1543  -100.8015       4  1  -100.04  -99.82534       5  1  -99.97818  -99.73607       2  1  -113.4362  -114.8558       3  1  -100.1543  -100.8015       4  1  -100.04  -99.82534       5  1  -99.97818  -99.73607       3  2  -100.147  -99.77997       4  2  -99.9753  -99.729       5  2  -99.92927  -99.59011       3  2  -100.147  -99.77997       4  2  -99.9753  -99.729       5  2  -99.92927  -99.59011       4  3  -100.1361  -99.71841       5  3  -99.94003  -99.56448       4  3  -100.1361  -99.71841       5  3  -99.94003  -99.56448       5  4  -100.1217  -99.70434       5  4  -100.1217  -99.70434       

28     1  0  -296.8799  -295.4883       2  0  -118.9962  -117.7582       3  0  -101.696  -100.8361       4  0  -99.95541  -100.272       5  0  -99.73962  -100.1273       1  0  -296.8799  -295.4883       2  0  -118.9962  -117.7582       3  0  -101.696  -100.8361       4  0  -99.95541  -100.272       5  0  -99.73962  -100.1273       2  1  -114.8558  -113.6013       3  1  -100.8015  -100.2683       4  1  -99.82534  -100.1164       5  1  -99.73607  -100.0611       2  1  -114.8558  -113.6013       3  1  -100.8015  -100.2683       4  1  -99.82534  -100.1164       5  1  -99.73607  -100.0611       3  2  -99.77997  -100.2608       4  2  -99.729  -100.097       5  2  -99.59011  -100.0209       3  2  -99.77997  -100.2608       4  2  -99.729  -100.097       5  2  -99.59011  -100.0209       4  3  -99.71841  -100.2497       5  3  -99.56448  -100.0739       4  3  -99.71841  -100.2497       5  3  -99.56448  -100.0739       5  4  -99.70434  -100.235       5  4  -99.70434  -100.235       

