3.663e-06	4.27143e-23
7.32601e-06	5.97999e-22
1.0989e-05	2.94727e-21
1.4652e-05	9.2262e-21
1.8315e-05	2.24246e-20
2.1978e-05	4.63865e-20
2.5641e-05	8.58099e-20
2.9304e-05	1.46247e-19
3.2967e-05	2.34102e-19
3.663e-05	3.56636e-19
4.0293e-05	5.21962e-19
4.3956e-05	7.39044e-19
4.7619e-05	1.0177e-18
5.12821e-05	1.36861e-18
5.49451e-05	1.80329e-18
5.86081e-05	2.33412e-18
6.22711e-05	2.97433e-18
6.59341e-05	3.738e-18
6.95971e-05	4.64006e-18
7.32601e-05	5.69631e-18
7.69231e-05	6.92337e-18
8.05861e-05	8.33873e-18
8.42491e-05	9.96074e-18
8.79121e-05	1.18086e-17
9.15751e-05	1.39023e-17
9.52381e-05	1.62628e-17
9.89011e-05	1.89118e-17
0.000102564	2.18719e-17
0.000106227	2.51665e-17
0.00010989	2.882e-17
0.000113553	3.28575e-17
0.000117216	3.7305e-17
0.000120879	4.21893e-17
0.000124542	4.75381e-17
0.000128205	5.33801e-17
0.000131868	5.97445e-17
0.000135531	6.66616e-17
0.000139194	7.41625e-17
0.000142857	8.22791e-17
0.00014652	9.10443e-17
0.000150183	1.00492e-16
0.000153846	1.10656e-16
0.000157509	1.21572e-16
0.000161172	1.33276e-16
0.000164835	1.45806e-16
0.000168498	1.59198e-16
0.000172161	1.73493e-16
0.000175824	1.88729e-16
0.000179487	2.04946e-16
0.00018315	2.22187e-16
0.000186813	2.40493e-16
0.000190476	2.59907e-16
0.000194139	2.80474e-16
0.000197802	3.02236e-16
0.000201465	3.25241e-16
0.000205128	3.49535e-16
0.000208791	3.75164e-16
0.000212454	4.02177e-16
0.000216117	4.30623e-16
0.00021978	4.60551e-16
0.000223443	4.92013e-16
0.000227106	5.25058e-16
0.000230769	5.5974e-16
0.000234432	5.96112e-16
0.000238095	6.34228e-16
0.000241758	6.74142e-16
0.000245421	7.15911e-16
0.000249084	7.5959e-16
0.000252747	8.05238e-16
0.00025641	8.52911e-16
0.000260046	9.02295e-16
0.000263734	9.54537e-16
0.000267473	1.0098e-15
0.000271266	1.06827e-15
0.000275113	1.13012e-15
0.000279014	1.19555e-15
0.000282971	1.26476e-15
0.000286983	1.33799e-15
0.000291053	1.41545e-15
0.00029518	1.49739e-15
0.000299365	1.58408e-15
0.000303611	1.67579e-15
0.000307916	1.7728e-15
0.000312282	1.87543e-15
0.00031671	1.984e-15
0.000321201	2.09885e-15
0.000325756	2.22035e-15
0.000330375	2.34888e-15
0.00033506	2.48484e-15
0.000339811	2.62868e-15
0.00034463	2.78084e-15
0.000349517	2.94181e-15
0.000354473	3.11209e-15
0.000359499	3.29223e-15
0.000364597	3.48279e-15
0.000369767	3.68438e-15
0.000375011	3.89764e-15
0.000380328	4.12323e-15
0.000385721	4.36188e-15
0.000391191	4.61434e-15
0.000396738	4.8814e-15
0.000402364	5.16392e-15
0.00040807	5.46279e-15
0.000413856	5.77895e-15
0.000419725	6.1134e-15
0.000425676	6.4672e-15
0.000431713	6.84147e-15
0.000437834	7.2374e-15
0.000444043	7.65623e-15
0.00045034	8.0993e-15
0.000456725	8.56799e-15
0.000463202	9.0638e-15
0.00046977	9.58829e-15
0.000476432	1.01431e-14
0.000483188	1.07301e-14
0.000490039	1.13509e-14
0.000496988	1.20077e-14
0.000504035	1.27025e-14
0.000511183	1.34375e-14
0.000518431	1.4215e-14
0.000525783	1.50375e-14
0.000533239	1.59075e-14
0.0005408	1.68279e-14
0.000548469	1.78014e-14
0.000556246	1.88313e-14
0.000564134	1.99208e-14
0.000572133	2.10732e-14
0.000580246	2.22923e-14
0.000588474	2.3582e-14
0.000596819	2.49461e-14
0.000605282	2.63892e-14
0.000613865	2.79157e-14
0.00062257	2.95305e-14
0.000631398	3.12386e-14
0.000640351	3.30456e-14
0.000649431	3.49569e-14
0.00065864	3.69788e-14
0.00066798	3.91176e-14
0.000677452	4.13801e-14
0.000687058	4.37733e-14
0.000696801	4.63049e-14
0.000706682	4.89828e-14
0.000716703	5.18156e-14
0.000726866	5.48121e-14
0.000737173	5.79818e-14
0.000747626	6.13347e-14
0.000758227	6.48814e-14
0.000768979	6.8633e-14
0.000779884	7.26016e-14
0.000790942	7.67994e-14
0.000802158	8.12399e-14
0.000813533	8.5937e-14
0.000825069	9.09055e-14
0.000836769	9.61611e-14
0.000848634	1.0172e-13
0.000860668	1.07601e-13
0.000872872	1.13821e-13
0.00088525	1.20401e-13
0.000897803	1.27361e-13
0.000910534	1.34723e-13
0.000923445	1.4251e-13
0.00093654	1.50747e-13
0.00094982	1.5946e-13
0.000963289	1.68676e-13
0.000976948	1.78424e-13
0.000990802	1.88736e-13
0.00100485	1.99643e-13
0.0010191	2.1118e-13
0.00103355	2.23383e-13
0.00104821	2.36291e-13
0.00106307	2.49944e-13
0.00107815	2.64386e-13
0.00109343	2.79661e-13
0.00110894	2.95819e-13
0.00112466	3.12909e-13
0.00114061	3.30986e-13
0.00115679	3.50106e-13
0.00117319	3.7033e-13
0.00118983	3.91722e-13
0.0012067	4.14348e-13
0.00122381	4.3828e-13
0.00124116	4.63594e-13
0.00125876	4.90368e-13
0.00127661	5.18687e-13
0.00129471	5.48641e-13
0.00131307	5.80322e-13
0.00133169	6.13832e-13
0.00135058	6.49275e-13
0.00136973	6.86763e-13
0.00138915	7.26413e-13
0.00140885	7.6835e-13
0.00142883	8.12706e-13
0.00144909	8.59621e-13
0.00146964	9.09241e-13
0.00149048	9.61723e-13
0.00151161	1.01723e-12
0.00153305	1.07594e-12
0.00155479	1.13803e-12
0.00157683	1.20371e-12
0.00159919	1.27317e-12
0.00162187	1.34663e-12
0.00164487	1.42433e-12
0.00166819	1.50651e-12
0.00169185	1.59342e-12
0.00171584	1.68534e-12
0.00174017	1.78256e-12
0.00176485	1.88538e-12
0.00178987	1.99412e-12
0.00181525	2.10913e-12
