1.52439e-05	-197369
3.04878e-05	-184109
4.57317e-05	-162011
6.09756e-05	-131200
7.62195e-05	-104960
9.14634e-05	-87466.7
0.000106707	-74971.4
0.000121951	-65600
0.000137195	-58311.1
0.000152439	-52480
0.000167683	-47709.1
0.000182927	-43733.3
0.000198171	-40369.2
0.000213415	-37485.7
0.000228659	-34986.7
0.000243902	-32800
0.000259146	-30870.6
0.00027439	-29155.6
0.000289634	-27621.1
0.000304878	-26240
0.000320122	-24990.5
0.000335366	-23854.5
0.00035061	-22817.4
0.000365854	-21866.7
0.000381098	-20992
0.000396341	-20184.6
0.000411585	-19437
0.000426829	-18742.9
0.000442073	-18096.6
0.000457317	-17493.3
0.000472561	-16929
0.000487805	-16400
0.000503049	-15903
0.000518293	-15435.3
0.000533537	-14994.3
0.00054878	-14577.8
0.000564024	-14183.8
0.000579268	-13810.5
0.000594512	-13456.4
0.000609756	-13120
0.000625	-12800
0.000640244	-12495.2
0.000655488	-12204.7
0.000670732	-11927.3
0.000685976	-11662.2
0.00070122	-11408.7
0.000716463	-11166
0.000731707	-10933.3
0.000746951	-10710.2
0.000762195	-10496
0.000777439	-10290.2
0.000792683	-10092.3
0.000807927	-9901.89
0.000823171	-9718.52
0.000838415	-9541.82
0.000853659	-9371.43
0.000868902	-9207.02
0.000884146	-9048.28
0.00089939	-8894.92
0.000914634	-8746.67
0.000929878	-8603.28
0.000945122	-8464.52
0.000960366	-8330.16
0.00097561	-8200
0.000990854	-8073.85
0.0010061	-7951.52
0.00102134	-7832.84
0.00103659	-7717.65
0.00105183	-7605.8
0.00106707	-7497.14
0.00108232	-7391.55
0.00109756	-7288.89
0.0011128	-7189.04
0.00112805	-7091.89
0.00114329	-6997.33
0.00115854	-6905.26
0.00117378	-6815.58
0.00118902	-6728.21
0.00120427	-6643.04
0.00121951	-6560
0.00123476	-6479.01
0.00125	-6400
0.00126522	-6323.02
0.00128062	-6246.97
0.00129621	-6171.84
0.00131199	-6097.61
0.00132796	-6024.27
0.00134413	-5951.81
0.00136049	-5880.22
0.00137705	-5809.5
0.00139382	-5739.63
0.00141079	-5670.59
0.00142796	-5602.39
0.00144535	-5535.01
0.00146294	-5468.43
0.00148075	-5402.66
0.00149878	-5337.68
0.00151702	-5273.48
0.00153549	-5210.06
0.00155418	-5147.39
0.00157311	-5085.48
0.00159226	-5024.32
0.00161164	-4963.89
0.00163126	-4904.18
0.00165112	-4845.2
0.00167122	-4786.92
0.00169157	-4729.35
0.00171216	-4672.47
0.001733	-4616.27
0.0017541	-4560.74
0.00177545	-4505.89
0.00179707	-4451.7
0.00181895	-4398.15
0.00184109	-4345.25
0.0018635	-4292.99
0.00188619	-4241.36
0.00190915	-4190.34
0.00193239	-4139.95
0.00195592	-4090.15
0.00197973	-4040.96
0.00200383	-3992.35
0.00202822	-3944.34
0.00205292	-3896.9
0.00207791	-3850.03
0.0021032	-3803.72
0.00212881	-3757.97
0.00215472	-3712.77
0.00218096	-3668.12
0.00220751	-3624
0.00223438	-3580.41
0.00226158	-3537.35
0.00228911	-3494.8
0.00231698	-3452.77
0.00234519	-3411.24
0.00237374	-3370.21
0.00240264	-3329.68
0.00243189	-3289.63
0.00246149	-3250.06
0.00249146	-3210.97
0.00252179	-3172.35
0.00255249	-3134.2
0.00258356	-3096.5
0.00261501	-3059.26
0.00264685	-3022.46
0.00267907	-2986.11
0.00271169	-2950.19
0.0027447	-2914.71
0.00277811	-2879.65
0.00281193	-2845.02
0.00284617	-2810.8
0.00288081	-2776.99
0.00291589	-2743.59
0.00295138	-2710.59
0.00298731	-2677.99
0.00302368	-2645.78
0.00306049	-2613.96
0.00309775	-2582.52
0.00313546	-2551.46
0.00317363	-2520.77
0.00321227	-2490.45
0.00325137	-2460.5
0.00329096	-2430.9
0.00333102	-2401.67
0.00337157	-2372.78
0.00341262	-2344.24
0.00345416	-2316.05
0.00349621	-2288.19
0.00353877	-2260.67
0.00358186	-2233.48
0.00362546	-2206.62
0.0036696	-2180.08
0.00371427	-2153.86
0.00375949	-2127.95
0.00380526	-2102.36
0.00385158	-2077.07
0.00389847	-2052.09
0.00394593	-2027.41
0.00399397	-2003.02
0.00404259	-1978.93
0.0040918	-1955.13
0.00414162	-1931.61
0.00419204	-1908.38
0.00424307	-1885.43
0.00429472	-1862.75
0.00434701	-1840.35
0.00439993	-1818.21
0.00445349	-1796.34
0.00450771	-1774.74
0.00456259	-1753.39
0.00461813	-1732.3
0.00467435	-1711.47
0.00473126	-1690.88
0.00478885	-1670.55
0.00484715	-1650.45
0.00490616	-1630.6
0.00496589	-1610.99
0.00502634	-1591.61
0.00508754	-1572.47
0.00514947	-1553.56
0.00521216	-1534.87
0.00527561	-1516.41
0.00533984	-1498.17
0.00540484	-1480.15
0.00547064	-1462.35
0.00553724	-1444.76
0.00560465	-1427.39
0.00567288	-1410.22
0.00574194	-1393.26
0.00581185	-1376.5
0.0058826	-1359.94
0.00595421	-1343.59
0.0060267	-1327.43
0.00610007	-1311.46
0.00617433	-1295.69
0.0062495	-1280.1
0.00632558	-1264.71
0.00640258	-1249.5
0.00648053	-1234.47
0.00655942	-1219.62
0.00663928	-1204.95
0.0067201	-1190.46
0.00680191	-1176.14
0.00688472	-1161.99
0.00696853	-1148.02
0.00705337	-1134.21
0.00713923	-1120.57
0.00722615	-1107.09
0.00731412	-1093.78
0.00740316	-1080.62
0.00749328	-1067.62
0.00758451	-1054.78
0.00767684	-1042.1
0.0077703	-1029.56
0.00786489	-1017.18
0.00796064	-1004.94
0.00805755	-992.857
0.00815564	-980.916
0.00825493	-969.118
0.00835543	-957.462
0.00845714	-945.946
0.0085601	-934.568
0.00866431	-923.328
0.00876979	-912.223
0.00887655	-901.251
0.00898461	-890.411
0.00909399	-879.702
0.0092047	-869.121
0.00931676	-858.668
0.00943018	-848.34
0.00954498	-838.137
0.00966118	-828.056
0.0097788	-818.096
0.00989785	-808.257
0.0100183	-798.535
0.0101403	-788.931
0.0102638	-779.442
0.0103887	-770.067
0.0105152	-760.805
0.0106432	-751.655
0.0107728	-742.614
0.0109039	-733.682
0.0110366	-724.858
0.011171	-716.14
0.011307	-707.526
0.0114446	-699.017
0.011584	-690.609
0.011725	-682.303
0.0118677	-674.097
0.0120122	-665.989
0.0121584	-657.979
0.0123065	-650.065
0.0124563	-642.246
0.0126079	-634.521
0.0127614	-626.89
0.0129168	-619.35
0.013074	-611.901
0.0132332	-604.541
0.0133943	-597.27
0.0135573	-590.086
0.0137224	-582.989
0.0138894	-575.977
0.0140585	-569.049
0.0142297	-562.205
0.0144029	-555.443
0.0145783	-548.763
0.0147557	-542.162
0.0149354	-535.642
0.0151172	-529.199
0.0153012	-522.834
0.0154875	-516.546
0.015676	-510.333
0.0158669	-504.195
0.01606	-498.131
0.0162556	-492.139
0.0164534	-486.22
0.0166538	-480.372
0.0168565	-474.595
0.0170617	-468.886
0.0172694	-463.247
0.0174796	-457.675
0.0176924	-452.17
0.0179078	-446.732
0.0181258	-441.359
0.0183465	-436.05
0.0185699	-430.806
0.0187959	-425.624
0.0190247	-420.505
0.0192563	-415.447
0.0194908	-410.451
0.0197281	-405.514
0.0199682	-400.637
0.0202113	-395.818
0.0204574	-391.057
0.0207064	-386.354
0.0209585	-381.707
0.0212136	-377.116
0.0214719	-372.58
0.0217333	-368.099
0.0219979	-363.672
0.0222657	-359.298
0.0225367	-354.976
0.0228111	-350.707
0.0230888	-346.489
0.0233699	-342.321
0.0236544	-338.204
0.0239423	-334.136
0.0242338	-330.117
0.0245288	-326.147
0.0248274	-322.224
0.0251297	-318.348
0.0254356	-314.52
0.0257453	-310.737
0.0260587	-306.999
0.0263759	-303.307
0.026697	-299.659
0.027022	-296.055
0.027351	-292.494
0.027684	-288.976
0.028021	-285.5
0.0283621	-282.066
0.0287074	-278.674
0.0290569	-275.322
0.0294106	-272.011
0.0297687	-268.739
0.0301311	-265.507
0.0304979	-262.313
0.0308692	-259.158
0.031245	-256.041
0.0316253	-252.962
0.0320103	-249.919
0.0324	-246.913
0.0327945	-243.944
0.0331937	-241.01
0.0335978	-238.111
0.0340068	-235.247
0.0344208	-232.418
0.0348398	-229.622
0.035264	-226.86
0.0356933	-224.132
0.0361278	-221.436
0.0365676	-218.773
0.0370128	-216.141
0.0374634	-213.542
0.0379195	-210.973
0.0383811	-208.436
0.0388484	-205.929
0.0393213	-203.452
0.0398	-201.005
0.0402845	-198.588
0.0407749	-196.199
0.0412713	-193.839
0.0417738	-191.508
0.0422823	-189.204
0.042797	-186.929
0.0433181	-184.68
0.0438454	-182.459
0.0443792	-180.265
0.0449194	-178.097
0.0454663	-175.955
0.0460198	-173.838
0.04658	-171.747
0.0471471	-169.682
0.0477211	-167.641
0.048302	-165.625
0.04889	-163.632
0.0494852	-161.664
0.0500877	-159.72
0.0506974	-157.799
0.0513146	-155.901
0.0519393	-154.026
0.0525716	-152.173
0.0532116	-150.343
0.0538594	-148.535
0.0545151	-146.748
0.0551788	-144.983
0.0558505	-143.24
0.0565304	-141.517
0.0572186	-139.815
0.0579152	-138.133
0.0586203	-136.472
0.0593339	-134.83
0.0600562	-133.209
0.0607873	-131.606
0.0615274	-130.023
0.0622764	-128.46
0.0630345	-126.915
0.0638019	-125.388
0.0645786	-123.88
0.0653648	-122.39
0.0661606	-120.918
0.066966	-119.464
0.0677812	-118.027
0.0686064	-116.607
0.0694416	-115.205
0.070287	-113.819
0.0711427	-112.45
0.0720087	-111.098
0.0728854	-109.761
0.0737727	-108.441
0.0746708	-107.137
0.0755798	-105.848
0.0764999	-104.575
0.0774312	-103.317
0.0783739	-102.075
0.079328	-100.847
0.0802937	-99.6342
0.0812712	-98.4358
0.0822606	-97.2519
0.083262	-96.0822
0.0842757	-94.9266
0.0853016	-93.7848
0.0863401	-92.6568
0.0873912	-91.5424
0.0884551	-90.4414
0.0895319	-89.3536
0.0906219	-88.2789
0.0917251	-87.2171
0.0928418	-86.1681
0.093972	-85.1317
0.095116	-84.1078
0.096274	-83.0962
0.097446	-82.0968
0.0986323	-81.1093
0.099833	-80.1338
0.101048	-79.17
0.102279	-78.2178
0.103524	-77.277
0.104784	-76.3475
0.10606	-75.4293
0.107351	-74.522
0.108658	-73.6257
0.10998	-72.7402
0.111319	-71.8653
0.112675	-71.001
0.114046	-70.147
0.115435	-69.3033
0.11684	-68.4697
0.118262	-67.6462
0.119702	-66.8326
0.121159	-66.0288
0.122634	-65.2346
0.124127	-64.45
0.125638	-63.6748
0.127168	-62.909
0.128716	-62.1523
0.130283	-61.4048
0.131869	-60.6663
0.133474	-59.9366
0.135099	-59.2157
0.136744	-58.5035
0.138409	-57.7998
0.140094	-57.1047
0.141799	-56.4178
0.143525	-55.7393
0.145273	-55.0689
0.147041	-54.4065
0.148831	-53.7521
0.150643	-53.1056
0.152477	-52.4669
0.154333	-51.8359
0.156212	-51.2124
0.158114	-50.5964
0.160039	-49.9879
0.161987	-49.3867
0.163959	-48.7927
0.165955	-48.2058
0.167975	-47.626
0.17002	-47.0532
0.17209	-46.4873
0.174185	-45.9281
0.176306	-45.3757
0.178452	-44.83
0.180624	-44.2908
0.182823	-43.7581
0.185049	-43.2318
0.187302	-42.7118
0.189582	-42.1981
0.19189	-41.6905
0.194226	-41.1891
0.196591	-40.6937
0.198984	-40.2043
0.201406	-39.7207
0.203858	-39.243
0.20634	-38.771
0.208852	-38.3047
0.211394	-37.8439
0.213968	-37.3888
0.216573	-36.9391
0.219209	-36.4948
0.221878	-36.0559
0.224579	-35.6222
0.227313	-35.1937
0.23008	-34.7705
0.232881	-34.3522
0.235716	-33.9391
0.238586	-33.5309
0.241491	-33.1276
0.244431	-32.7291
0.247406	-32.3355
0.250418	-31.9466
0.253467	-31.5623
0.256552	-31.1827
0.259676	-30.8077
0.262837	-30.4371
0.266037	-30.071
0.269275	-29.7094
0.272553	-29.352
0.275872	-28.999
0.27923	-28.6502
0.282629	-28.3056
0.28607	-27.9652
0.289553	-27.6288
0.293078	-27.2965
0.296646	-26.9682
0.300257	-26.6439
0.303912	-26.3234
0.307612	-26.0068
0.311357	-25.694
