2.32558e-05	-137215
4.65116e-05	-106355
6.97674e-05	-71659.6
9.30233e-05	-53742.9
0.000116279	-42992.9
0.000139535	-35826.2
0.000162791	-30707.2
0.000186047	-26867.9
0.000209302	-23881.8
0.000232558	-21492.9
0.000255814	-19538.4
0.00027907	-17909.6
0.000302326	-16531.4
0.000325581	-15350
0.000348837	-14326.2
0.000372093	-13430.4
0.000395349	-12640
0.000418605	-11937.3
0.00044186	-11308.7
0.000465116	-10742.9
0.000488372	-10231
0.000511628	-9765.62
0.000534884	-9340.72
0.00055814	-8951.22
0.000581395	-8592.89
0.000604651	-8262.12
0.000627907	-7955.85
0.000651163	-7671.46
0.000674419	-7406.68
0.000697674	-7159.56
0.00072093	-6928.37
0.000744186	-6711.64
0.000767442	-6508.04
0.000790698	-6316.42
0.000813953	-6135.75
0.000837209	-5965.11
0.000860465	-5803.7
0.000883721	-5650.78
0.000906977	-5505.71
0.000930233	-5367.89
0.000953488	-5236.79
0.000976744	-5111.93
0.001	-4992.89
0.00102326	-4879.25
0.00104651	-4770.66
0.00106977	-4666.8
0.00109302	-4567.35
0.00111628	-4472.05
0.00113953	-4380.64
0.00116279	-4292.88
0.00118605	-4208.57
0.0012093	-4127.5
0.00123256	-4049.49
0.00125581	-3974.36
0.00127907	-3901.97
0.00130233	-3832.17
0.00132558	-3764.81
0.00134884	-3699.78
0.00137209	-3636.95
0.00139535	-3576.21
0.0014186	-3517.47
0.00144186	-3460.62
0.00146512	-3405.58
0.00148837	-3352.25
0.00151163	-3300.57
0.00153488	-3250.45
0.00155814	-3201.83
0.0015814	-3154.64
0.00160465	-3108.82
0.00162791	-3064.31
0.00165116	-3021.05
0.00167442	-2978.99
0.00169767	-2938.08
0.00172093	-2898.28
0.00174419	-2859.54
0.00176744	-2821.82
0.0017907	-2785.08
0.00181395	-2749.28
0.00183721	-2714.39
0.00186047	-2680.37
0.00188372	-2647.19
0.00190698	-2614.82
0.00193023	-2583.23
0.00195349	-2552.4
0.00197674	-2522.28
0.002	-2492.87
0.00202316	-2464.25
0.00204659	-2435.96
0.00207028	-2408
0.00209426	-2380.35
0.00211851	-2353.02
0.00214304	-2326.01
0.00216785	-2299.3
0.00219296	-2272.9
0.00221835	-2246.8
0.00224404	-2221
0.00227002	-2195.49
0.00229631	-2170.28
0.0023229	-2145.35
0.0023498	-2120.71
0.002377	-2096.36
0.00240453	-2072.28
0.00243237	-2048.47
0.00246054	-2024.94
0.00248903	-2001.68
0.00251785	-1978.69
0.00254701	-1955.95
0.0025765	-1933.48
0.00260633	-1911.27
0.00263651	-1889.31
0.00266704	-1867.6
0.00269793	-1846.14
0.00272917	-1824.92
0.00276077	-1803.95
0.00279274	-1783.22
0.00282508	-1762.73
0.00285779	-1742.47
0.00289088	-1722.44
0.00292435	-1702.64
0.00295822	-1683.07
0.00299247	-1663.72
0.00302712	-1644.59
0.00306217	-1625.69
0.00309763	-1606.99
0.0031335	-1588.52
0.00316979	-1570.25
0.00320649	-1552.19
0.00324362	-1534.34
0.00328118	-1516.7
0.00331917	-1499.25
0.00335761	-1482.01
0.00339649	-1464.96
0.00343582	-1448.11
0.0034756	-1431.45
0.00351585	-1414.99
0.00355656	-1398.71
0.00359774	-1382.61
0.0036394	-1366.7
0.00368154	-1350.98
0.00372417	-1335.43
0.0037673	-1320.06
0.00381092	-1304.87
0.00385505	-1289.85
0.00389969	-1275
0.00394485	-1260.32
0.00399052	-1245.82
0.00403673	-1231.47
0.00408348	-1217.29
0.00413076	-1203.28
0.00417859	-1189.42
0.00422698	-1175.72
0.00427592	-1162.18
0.00432544	-1148.8
0.00437552	-1135.56
0.00442619	-1122.48
0.00447744	-1109.55
0.00452929	-1096.77
0.00458174	-1084.13
0.00463479	-1071.64
0.00468846	-1059.29
0.00474275	-1047.08
0.00479767	-1035.01
0.00485322	-1023.08
0.00490942	-1011.29
0.00496627	-999.628
0.00502377	-988.102
0.00508195	-976.709
0.00514079	-965.446
0.00520032	-954.312
0.00526054	-943.305
0.00532145	-932.424
0.00538307	-921.668
0.0054454	-911.035
0.00550846	-900.524
0.00557224	-890.133
0.00563677	-879.861
0.00570204	-869.706
0.00576806	-859.668
0.00583485	-849.744
0.00590242	-839.934
0.00597077	-830.237
0.0060399	-820.65
0.00610984	-811.173
0.00618059	-801.805
0.00625216	-792.544
0.00632456	-783.389
0.00639779	-774.338
0.00647187	-765.391
0.00654681	-756.547
0.00662262	-747.804
0.00669931	-739.16
0.00677688	-730.616
0.00685536	-722.17
0.00693474	-713.82
0.00701504	-705.566
0.00709627	-697.406
0.00717844	-689.34
0.00726156	-681.366
0.00734565	-673.483
0.0074307	-665.69
0.00751675	-657.987
0.00760379	-650.372
0.00769184	-642.843
0.0077809	-635.402
0.007871	-628.045
0.00796214	-620.772
0.00805434	-613.583
0.00814761	-606.476
0.00824195	-599.45
0.00833739	-592.505
0.00843393	-585.639
0.00853159	-578.851
0.00863038	-572.142
0.00873032	-565.509
0.00883141	-558.952
0.00893367	-552.47
0.00903712	-546.062
0.00914176	-539.728
0.00924762	-533.466
0.0093547	-527.276
0.00946303	-521.157
0.0095726	-515.107
0.00968345	-509.127
0.00979558	-503.215
0.009909	-497.371
0.0100237	-491.594
0.0101398	-485.883
0.0102572	-480.237
0.010376	-474.656
0.0104961	-469.139
0.0106177	-463.684
0.0107406	-458.293
0.010865	-452.963
0.0109908	-447.694
0.0111181	-442.485
0.0112468	-437.336
0.0113771	-432.245
0.0115088	-427.213
0.0116421	-422.239
0.0117769	-417.321
0.0119132	-412.46
0.0120512	-407.654
0.0121907	-402.904
0.0123319	-398.208
0.0124747	-393.565
0.0126191	-388.976
0.0127653	-384.439
0.0129131	-379.954
0.0130626	-375.52
0.0132139	-371.137
0.0133669	-366.804
0.0135217	-362.521
0.0136782	-358.286
0.0138366	-354.101
0.0139968	-349.963
0.0141589	-345.872
0.0143229	-341.828
0.0144887	-337.831
0.0146565	-333.879
0.0148262	-329.972
0.0149979	-326.11
0.0151716	-322.293
0.0153472	-318.519
0.0155249	-314.788
0.0157047	-311.099
